1/21 11:53:49.270  SPELL_ENERGIZE,0x030000000219D13A,"Bumblebeex-Frostmourne",0x548,0x030000000219D13A,"Bumblebeex-Frostmourne",0x548,89023,"Blessed Life",0x1,1,9
1/21 11:53:49.407  SPELL_DAMAGE,0xF140C79CA3000002,"GUGU",0x1148,0x0300000005D9C981,"Guccimaim",0x10512,49966,"Smack",0x1,1193,-1,1,0,0,0,nil,nil,nil
1/21 11:53:49.408  SPELL_AURA_REFRESH,0x0300000005D70675,"Billionaire",0x511,0x0300000005D70675,"Billionaire",0x511,20053,"Conviction",0x1,BUFF
1/21 11:53:49.408  SPELL_CAST_SUCCESS,0x0300000005D70675,"Billionaire",0x511,0x0300000005D9C981,"Guccimaim",0x10512,20473,"Holy Shock",0x2
1/21 11:53:49.564  SPELL_CAST_FAILED,0x0300000005D70675,"Billionaire",0x511,0x0000000000000000,nil,0x80000000,20473,"Holy Shock",0x2,"Not yet recovered"
1/21 11:53:49.686  SPELL_AURA_APPLIED,0xF140C79CA3000002,"GUGU",0x1148,0xF140C79CA3000002,"GUGU",0x1148,54131,"Bloodthirsty",0x1,BUFF
1/21 11:53:49.686  SPELL_AURA_APPLIED_DOSE,0xF140C79CA3000002,"GUGU",0x1148,0xF140C79CA3000002,"GUGU",0x1148,19615,"Frenzy Effect",0x1,BUFF,3
1/21 11:53:49.686  SPELL_HEAL,0x0300000005D70675,"Billionaire",0x511,0x0300000005D9C981,"Guccimaim",0x10512,25914,"Holy Shock",0x2,13721,0,0,1
1/21 11:53:49.686  SPELL_ENERGIZE,0x0300000005D70675,"Billionaire",0x511,0x0300000005D70675,"Billionaire",0x511,20473,"Holy Shock",0x2,1,9
1/21 11:53:49.887  SWING_DAMAGE,0x0300000001B3C240,"Exrobinhood-Frostmourne",0x548,0x0300000005D9C981,"Guccimaim",0x10512,469,-1,1,0,0,0,nil,nil,nil
1/21 11:53:49.902  SPELL_CAST_FAILED,0x0300000005D70675,"Billionaire",0x511,0x0000000000000000,nil,0x80000000,82326,"Divine Light",0x2,"Not yet recovered"
1/21 11:53:49.932  SPELL_CAST_FAILED,0x0300000005D70675,"Billionaire",0x511,0x0000000000000000,nil,0x80000000,20473,"Holy Shock",0x2,"Not yet recovered"
1/21 11:53:50.092  SPELL_CAST_FAILED,0x0300000005D70675,"Billionaire",0x511,0x0000000000000000,nil,0x80000000,82326,"Divine Light",0x2,"Not yet recovered"
1/21 11:53:50.147  SWING_DAMAGE,0x0300000005D9C981,"Guccimaim",0x10512,0x0300000001B3C240,"Exrobinhood-Frostmourne",0x548,562,-1,1,0,0,0,nil,nil,nil
1/21 11:53:50.147  SPELL_AURA_REFRESH,0x0300000005D70675,"Billionaire",0x511,0x0300000005D70675,"Billionaire",0x511,85509,"Denounce",0x8,BUFF
1/21 11:53:50.147  SPELL_AURA_APPLIED,0x0300000005D70675,"Billionaire",0x511,0x0300000005D70675,"Billionaire",0x511,54149,"Infusion of Light",0x2,BUFF
1/21 11:53:50.147  SPELL_HEAL,0x0300000005D70675,"Billionaire",0x511,0x0300000005D70675,"Billionaire",0x511,94289,"Protector of the Innocent",0x2,8119,8119,0,1
1/21 11:53:50.147  SPELL_AURA_REFRESH,0x0300000005D70675,"Billionaire",0x511,0x0300000005D70675,"Billionaire",0x511,20053,"Conviction",0x1,BUFF
1/21 11:53:50.388  SPELL_PERIODIC_DAMAGE,0x0300000001B3C240,"Exrobinhood-Frostmourne",0x548,0x0300000005D9C981,"Guccimaim",0x10512,1978,"Serpent Sting",0x8,2940,-1,8,0,0,0,1,nil,nil
1/21 11:53:50.428  SPELL_CAST_FAILED,0x0300000005D70675,"Billionaire",0x511,0x0000000000000000,nil,0x80000000,19750,"Flash of Light",0x2,"Not yet recovered"
1/21 11:53:50.519  SPELL_AURA_APPLIED,0x0300000005D70675,"Billionaire",0x511,0x0300000005D9C981,"Guccimaim",0x10512,86273,"Illuminated Healing",0x2,BUFF,1578,0,0
1/21 11:53:50.575  SWING_MISSED,0x0300000001B3C240,"Exrobinhood-Frostmourne",0x548,0x0300000005D9C981,"Guccimaim",0x10512,MISS
1/21 11:53:50.650  SPELL_PERIODIC_ENERGIZE,0xF140C79CA3000002,"GUGU",0x1148,0xF140C79CA3000002,"GUGU",0x1148,54131,"Bloodthirsty",0x1,2,4
1/21 11:53:50.650  SPELL_PERIODIC_HEAL,0xF140C79CA3000002,"GUGU",0x1148,0xF140C79CA3000002,"GUGU",0x1148,54131,"Bloodthirsty",0x1,880,880,0,nil
1/21 11:53:50.910  SPELL_AURA_REMOVED,0x0300000001B3C240,"Exrobinhood-Frostmourne",0x548,0x0300000005D70675,"Billionaire",0x511,13810,"Ice Trap",0x10,DEBUFF
1/21 11:53:50.910  SPELL_CAST_START,0x0300000005D70675,"Billionaire",0x511,0x0000000000000000,nil,0x80000000,19750,"Flash of Light",0x2
1/21 11:53:51.525  SPELL_CAST_SUCCESS,0x0300000001B3C240,"Exrobinhood-Frostmourne",0x548,0x0300000005D9C981,"Guccimaim",0x10512,1130,"Hunter's Mark",0x40
1/21 11:53:51.525  SWING_MISSED,0xF140C79CA3000002,"GUGU",0x1148,0x0300000005D9C981,"Guccimaim",0x10512,ABSORB,791
1/21 11:53:51.525  SPELL_CAST_SUCCESS,0xF140C79CA3000002,"GUGU",0x1148,0x0300000005D9C981,"Guccimaim",0x10512,56626,"Sting",0x8
1/21 11:53:51.525  SPELL_MISSED,0xF140C79CA3000002,"GUGU",0x1148,0x0300000005D9C981,"Guccimaim",0x10512,56626,"Sting",0x8,DODGE
1/21 11:53:51.525  SPELL_AURA_REFRESH,0x0300000001B3C240,"Exrobinhood-Frostmourne",0x548,0x0300000005D9C981,"Guccimaim",0x10512,1130,"Hunter's Mark",0x40,DEBUFF
1/21 11:53:51.525  SPELL_AURA_REFRESH,0x0300000005D70675,"Billionaire",0x511,0x0300000005D9C981,"Guccimaim",0x10512,86273,"Illuminated Healing",0x2,BUFF,787,0,0
1/21 11:53:51.525  SWING_DAMAGE,0x0300000001B3C240,"Exrobinhood-Frostmourne",0x548,0x0300000005D9C981,"Guccimaim",0x10512,109,-1,1,0,0,787,1,nil,nil
1/21 11:53:51.525  SPELL_HEAL,0x0300000005D9C981,"Guccimaim",0x10512,0x0300000005D9C981,"Guccimaim",0x10512,74194,"Mending",0x2,932,0,0,nil
1/21 11:53:51.525  SWING_DAMAGE,0x0300000005D9C981,"Guccimaim",0x10512,0x0300000001B3C240,"Exrobinhood-Frostmourne",0x548,1175,-1,1,0,0,0,1,nil,nil
1/21 11:53:51.756  SPELL_CAST_FAILED,0x0300000005D70675,"Billionaire",0x511,0x0000000000000000,nil,0x80000000,82326,"Divine Light",0x2,"Not yet recovered"
1/21 11:53:51.816  SPELL_AURA_REMOVED,0x0300000005D70675,"Billionaire",0x511,0x030000000219D13A,"Bumblebeex-Frostmourne",0x548,853,"Hammer of Justice",0x2,DEBUFF
1/21 11:53:51.816  SPELL_AURA_APPLIED,0x030000000219D13A,"Bumblebeex-Frostmourne",0x548,0x030000000219D13A,"Bumblebeex-Frostmourne",0x548,42292,"PvP Trinket",0x1,BUFF
1/21 11:53:51.816  SPELL_CAST_SUCCESS,0x030000000219D13A,"Bumblebeex-Frostmourne",0x548,0x0000000000000000,nil,0x80000000,42292,"PvP Trinket",0x1
1/21 11:53:51.816  SPELL_PERIODIC_ENERGIZE,0xF140C79CA3000002,"GUGU",0x1148,0xF140C79CA3000002,"GUGU",0x1148,54131,"Bloodthirsty",0x1,0,4
1/21 11:53:51.816  SPELL_PERIODIC_HEAL,0xF140C79CA3000002,"GUGU",0x1148,0xF140C79CA3000002,"GUGU",0x1148,54131,"Bloodthirsty",0x1,881,881,0,nil
1/21 11:53:51.816  SPELL_AURA_APPLIED,0xF140C79CA3000002,"GUGU",0x1148,0xF140C79CA3000002,"GUGU",0x1148,53403,"Rabid Power",0x1,BUFF
1/21 11:53:51.816  SPELL_AURA_REMOVED,0x0300000005D70675,"Billionaire",0x511,0x0300000005D9C981,"Guccimaim",0x10512,86273,"Illuminated Healing",0x2,BUFF,0,0,0
1/21 11:53:51.816  SPELL_AURA_REMOVED,0x030000000219D13A,"Bumblebeex-Frostmourne",0x548,0x030000000219D13A,"Bumblebeex-Frostmourne",0x548,42292,"PvP Trinket",0x1,BUFF
1/21 11:53:52.029  SPELL_AURA_REFRESH,0x0300000005D70675,"Billionaire",0x511,0x0300000005D70675,"Billionaire",0x511,20053,"Conviction",0x1,BUFF
1/21 11:53:52.029  SPELL_CAST_SUCCESS,0x0300000005D9C981,"Guccimaim",0x10512,0x0300000001B3C240,"Exrobinhood-Frostmourne",0x548,5221,"Shred",0x1
1/21 11:53:52.166  SPELL_CAST_START,0x0300000005D70675,"Billionaire",0x511,0x0000000000000000,nil,0x80000000,82326,"Divine Light",0x2
1/21 11:53:52.166  SPELL_ENERGIZE,0x0300000001B3C240,"Exrobinhood-Frostmourne",0x548,0x0300000001B3C240,"Exrobinhood-Frostmourne",0x548,82716,"Energize",0x8,5,2
1/21 11:53:52.166  SPELL_HEAL,0x0300000005D70675,"Billionaire",0x511,0x0300000005D9C981,"Guccimaim",0x10512,19750,"Flash of Light",0x2,28789,0,0,1
1/21 11:53:52.166  SPELL_DAMAGE,0x0300000005D9C981,"Guccimaim",0x10512,0x0300000001B3C240,"Exrobinhood-Frostmourne",0x548,5221,"Shred",0x1,3103,-1,1,0,0,0,nil,nil,nil
1/21 11:53:52.166  SPELL_AURA_REFRESH,0x0300000005D9C981,"Guccimaim",0x10512,0x0300000001B3C240,"Exrobinhood-Frostmourne",0x548,58180,"Infected Wounds",0x8,DEBUFF
1/21 11:53:52.452  SPELL_CAST_SUCCESS,0x030000000219D13A,"Bumblebeex-Frostmourne",0x548,0x0300000005D70675,"Billionaire",0x511,853,"Hammer of Justice",0x2
1/21 11:53:52.452  SPELL_HEAL,0x0300000005D70675,"Billionaire",0x511,0x0300000005D70675,"Billionaire",0x511,94289,"Protector of the Innocent",0x2,5477,5477,0,nil
1/21 11:53:52.452  SPELL_CAST_FAILED,0x0300000005D70675,"Billionaire",0x511,0x0000000000000000,nil,0x80000000,82326,"Divine Light",0x2,"Interrupted"
1/21 11:53:52.452  SPELL_AURA_APPLIED,0x030000000219D13A,"Bumblebeex-Frostmourne",0x548,0x0300000005D70675,"Billionaire",0x511,853,"Hammer of Justice",0x2,DEBUFF
1/21 11:53:52.785  SPELL_CAST_FAILED,0x0300000005D70675,"Billionaire",0x511,0x0000000000000000,nil,0x80000000,82326,"Divine Light",0x2,"Can't do that while stunned"
1/21 11:53:52.785  SPELL_PERIODIC_ENERGIZE,0xF140C79CA3000002,"GUGU",0x1148,0xF140C79CA3000002,"GUGU",0x1148,54131,"Bloodthirsty",0x1,0,4
1/21 11:53:52.785  SPELL_PERIODIC_HEAL,0xF140C79CA3000002,"GUGU",0x1148,0xF140C79CA3000002,"GUGU",0x1148,54131,"Bloodthirsty",0x1,881,881,0,nil
1/21 11:53:52.785  SWING_DAMAGE,0xF140C79CA3000002,"GUGU",0x1148,0x0300000005D9C981,"Guccimaim",0x10512,832,-1,1,0,0,0,nil,nil,nil
1/21 11:53:52.920  SPELL_AURA_APPLIED,0x0300000005D70675,"Billionaire",0x511,0x0300000005D9C981,"Guccimaim",0x10512,86273,"Illuminated Healing",0x2,BUFF,3312,0,0
1/21 11:53:52.920  SWING_DAMAGE,0x0300000005D9C981,"Guccimaim",0x10512,0x0300000001B3C240,"Exrobinhood-Frostmourne",0x548,605,-1,1,0,0,0,nil,nil,nil
1/21 11:53:53.172  SPELL_CAST_SUCCESS,0x0300000005D9C981,"Guccimaim",0x10512,0x0300000001B3C240,"Exrobinhood-Frostmourne",0x548,5221,"Shred",0x1
1/21 11:53:53.172  SPELL_CAST_FAILED,0x0300000005D70675,"Billionaire",0x511,0x0000000000000000,nil,0x80000000,82326,"Divine Light",0x2,"Can't do that while stunned"
1/21 11:53:53.372  SPELL_CAST_FAILED,0x0300000005D70675,"Billionaire",0x511,0x0000000000000000,nil,0x80000000,42292,"PvP Trinket",0x1,"Item is not ready yet"
1/21 11:53:53.413  SPELL_AURA_REFRESH,0x0300000005D70675,"Billionaire",0x511,0x0300000005D9C981,"Guccimaim",0x10512,86273,"Illuminated Healing",0x2,BUFF,1073,0,0
1/21 11:53:53.413  SPELL_PERIODIC_MISSED,0x0300000001B3C240,"Exrobinhood-Frostmourne",0x548,0x0300000005D9C981,"Guccimaim",0x10512,1978,"Serpent Sting",0x8,ABSORB,1407
1/21 11:53:53.413  SPELL_CAST_SUCCESS,0xF140C79CA3000002,"GUGU",0x1148,0x0300000005D9C981,"Guccimaim",0x10512,49966,"Smack",0x1
1/21 11:53:53.413  SPELL_DAMAGE,0x0300000005D9C981,"Guccimaim",0x10512,0x0300000001B3C240,"Exrobinhood-Frostmourne",0x548,5221,"Shred",0x1,3169,-1,1,0,0,0,nil,nil,nil
1/21 11:53:53.413  SPELL_AURA_REFRESH,0x0300000005D9C981,"Guccimaim",0x10512,0x0300000001B3C240,"Exrobinhood-Frostmourne",0x548,58180,"Infected Wounds",0x8,DEBUFF
1/21 11:53:53.413  SPELL_AURA_REMOVED,0x0300000005D70675,"Billionaire",0x511,0x0300000005D9C981,"Guccimaim",0x10512,86273,"Illuminated Healing",0x2,BUFF,0,0,0
1/21 11:53:53.413  SPELL_DAMAGE,0xF140C79CA3000002,"GUGU",0x1148,0x0300000005D9C981,"Guccimaim",0x10512,49966,"Smack",0x1,158,-1,1,0,0,1073,nil,nil,nil
1/21 11:53:53.567  SPELL_CAST_FAILED,0x0300000005D70675,"Billionaire",0x511,0x0000000000000000,nil,0x80000000,42292,"PvP Trinket",0x1,"Item is not ready yet"
1/21 11:53:53.657  SPELL_PERIODIC_ENERGIZE,0xF140C79CA3000002,"GUGU",0x1148,0xF140C79CA3000002,"GUGU",0x1148,54131,"Bloodthirsty",0x1,0,4
1/21 11:53:53.657  SPELL_PERIODIC_HEAL,0xF140C79CA3000002,"GUGU",0x1148,0xF140C79CA3000002,"GUGU",0x1148,54131,"Bloodthirsty",0x1,881,881,0,nil
1/21 11:53:53.657  SPELL_AURA_APPLIED_DOSE,0xF140C79CA3000002,"GUGU",0x1148,0xF140C79CA3000002,"GUGU",0x1148,19615,"Frenzy Effect",0x1,BUFF,4
1/21 11:53:53.906  SWING_DAMAGE,0x0300000005D9C981,"Guccimaim",0x10512,0x0300000001B3C240,"Exrobinhood-Frostmourne",0x548,590,-1,1,0,0,0,nil,nil,nil
1/21 11:53:54.129  SPELL_CAST_SUCCESS,0x0300000005D9C981,"Guccimaim",0x10512,0x0300000001B3C240,"Exrobinhood-Frostmourne",0x548,5221,"Shred",0x1
1/21 11:53:54.129  SPELL_CAST_SUCCESS,0x0300000005D9C981,"Guccimaim",0x10512,0x0300000001B3C240,"Exrobinhood-Frostmourne",0x548,16953,"Primal Fury",0x1
1/21 11:53:54.129  SPELL_DAMAGE,0x0300000005D9C981,"Guccimaim",0x10512,0x0300000001B3C240,"Exrobinhood-Frostmourne",0x548,5221,"Shred",0x1,7046,-1,1,0,0,0,1,nil,nil
1/21 11:53:54.129  SPELL_AURA_REFRESH,0x0300000005D9C981,"Guccimaim",0x10512,0x0300000001B3C240,"Exrobinhood-Frostmourne",0x548,58180,"Infected Wounds",0x8,DEBUFF
1/21 11:53:54.129  SWING_DAMAGE,0xF140C79CA3000002,"GUGU",0x1148,0x0300000005D9C981,"Guccimaim",0x10512,1647,-1,1,0,0,0,1,nil,nil
1/21 11:53:54.705  SPELL_ENERGIZE,0x0300000001B3C240,"Exrobinhood-Frostmourne",0x548,0x0300000001B3C240,"Exrobinhood-Frostmourne",0x548,82716,"Energize",0x8,5,2
1/21 11:53:54.705  SPELL_PERIODIC_ENERGIZE,0xF140C79CA3000002,"GUGU",0x1148,0xF140C79CA3000002,"GUGU",0x1148,54131,"Bloodthirsty",0x1,0,4
1/21 11:53:54.705  SPELL_PERIODIC_HEAL,0xF140C79CA3000002,"GUGU",0x1148,0xF140C79CA3000002,"GUGU",0x1148,54131,"Bloodthirsty",0x1,881,881,0,nil
1/21 11:53:54.705  SPELL_AURA_REMOVED,0xF140C79CA3000002,"GUGU",0x1148,0xF140C79CA3000002,"GUGU",0x1148,54131,"Bloodthirsty",0x1,BUFF
1/21 11:53:54.944  SPELL_DAMAGE,0x0300000005D9C981,"Guccimaim",0x10512,0x0300000001B3C240,"Exrobinhood-Frostmourne",0x548,80861,"Fury Swipes",0x1,1860,-1,1,0,0,0,nil,nil,nil
1/21 11:53:55.191  SPELL_CAST_SUCCESS,0x0300000005D9C981,"Guccimaim",0x10512,0x0300000001B3C240,"Exrobinhood-Frostmourne",0x548,5221,"Shred",0x1
1/21 11:53:55.310  SPELL_CAST_FAILED,0x0300000005D70675,"Billionaire",0x511,0x0000000000000000,nil,0x80000000,20473,"Holy Shock",0x2,"Not yet recovered"
1/21 11:53:55.430  SPELL_DAMAGE,0x0300000005D9C981,"Guccimaim",0x10512,0x0300000001B3C240,"Exrobinhood-Frostmourne",0x548,5221,"Shred",0x1,3190,-1,1,0,0,0,nil,nil,nil
1/21 11:53:55.430  SPELL_AURA_REFRESH,0x0300000005D9C981,"Guccimaim",0x10512,0x0300000001B3C240,"Exrobinhood-Frostmourne",0x548,58180,"Infected Wounds",0x8,DEBUFF
1/21 11:53:55.430  SWING_DAMAGE,0x0300000005D9C981,"Guccimaim",0x10512,0x0300000001B3C240,"Exrobinhood-Frostmourne",0x548,537,-1,1,0,0,0,nil,nil,nil
1/21 11:53:55.484  SPELL_CAST_FAILED,0x0300000005D70675,"Billionaire",0x511,0x0000000000000000,nil,0x80000000,20473,"Holy Shock",0x2,"Can't do that while stunned"
1/21 11:53:55.680  SWING_DAMAGE,0xF140C79CA3000002,"GUGU",0x1148,0x0300000005D9C981,"Guccimaim",0x10512,824,-1,1,0,0,0,nil,nil,nil
1/21 11:53:56.230  SPELL_CAST_SUCCESS,0x030000000219D13A,"Bumblebeex-Frostmourne",0x548,0x0300000005D9C981,"Guccimaim",0x10512,20271,"Judgement",0x2
1/21 11:53:56.230  SPELL_AURA_APPLIED_DOSE,0xF140C79CA3000002,"GUGU",0x1148,0xF140C79CA3000002,"GUGU",0x1148,53403,"Rabid Power",0x1,BUFF,2
1/21 11:53:56.230  SPELL_ENERGIZE,0x030000000219D13A,"Bumblebeex-Frostmourne",0x548,0x030000000219D13A,"Bumblebeex-Frostmourne",0x548,20167,"Seal of Insight",0x2,3513,0
1/21 11:53:56.230  SPELL_PERIODIC_DAMAGE,0x0300000001B3C240,"Exrobinhood-Frostmourne",0x548,0x0300000005D9C981,"Guccimaim",0x10512,1978,"Serpent Sting",0x8,1407,-1,8,0,0,0,nil,nil,nil
1/21 11:53:56.230  SWING_DAMAGE,0x0300000005D9C981,"Guccimaim",0x10512,0x0300000001B3C240,"Exrobinhood-Frostmourne",0x548,1065,-1,1,0,0,0,1,nil,nil
1/21 11:53:56.413  SPELL_CAST_FAILED,0x0300000005D70675,"Billionaire",0x511,0x0000000000000000,nil,0x80000000,20473,"Holy Shock",0x2,"Can't do that while stunned"
1/21 11:53:56.446  SPELL_AURA_REMOVED,0x0300000001B3C240,"Exrobinhood-Frostmourne",0x548,0x0300000001B3C240,"Exrobinhood-Frostmourne",0x548,56453,"Lock and Load",0x1,BUFF
1/21 11:53:56.720  SPELL_AURA_REMOVED,0xF140C79CA3000002,"GUGU",0x1148,0xF140C79CA3000002,"GUGU",0x1148,70893,"Culling the Herd",0x1,BUFF
1/21 11:53:56.720  SPELL_CAST_SUCCESS,0xF140C79CA3000002,"GUGU",0x1148,0x0300000005D9C981,"Guccimaim",0x10512,49966,"Smack",0x1
1/21 11:53:56.720  SPELL_DAMAGE,0x030000000219D13A,"Bumblebeex-Frostmourne",0x548,0x0300000005D9C981,"Guccimaim",0x10512,54158,"Judgement",0x2,1619,-1,2,0,0,0,nil,nil,nil
1/21 11:53:56.720  SPELL_DAMAGE,0xF140C79CA3000002,"GUGU",0x1148,0x0300000005D9C981,"Guccimaim",0x10512,49966,"Smack",0x1,1257,-1,1,0,0,0,nil,nil,nil
1/21 11:53:56.764  SPELL_CAST_FAILED,0x0300000005D70675,"Billionaire",0x511,0x0000000000000000,nil,0x80000000,20473,"Holy Shock",0x2,"Can't do that while stunned"
1/21 11:53:56.988  SPELL_AURA_REMOVED,0xF140C79CA3000002,"GUGU",0x1148,0x0300000001B3C240,"Exrobinhood-Frostmourne",0x548,70893,"Culling the Herd",0x1,BUFF
1/21 11:53:56.988  SPELL_AURA_REMOVED,0x0300000001B3C240,"Exrobinhood-Frostmourne",0x548,0x0300000005D9C981,"Guccimaim",0x10512,2974,"Wing Clip",0x1,DEBUFF
1/21 11:53:56.988  SPELL_HEAL,0x030000000219D13A,"Bumblebeex-Frostmourne",0x548,0x030000000219D13A,"Bumblebeex-Frostmourne",0x548,87189,"Enlightened Judgements",0x2,5048,4901,0,nil
1/21 11:53:56.988  SPELL_AURA_REFRESH,0x030000000219D13A,"Bumblebeex-Frostmourne",0x548,0x030000000219D13A,"Bumblebeex-Frostmourne",0x548,53656,"Judgements of the Pure",0x2,BUFF
1/21 11:53:56.988  SPELL_PERIODIC_HEAL,0x0300000005D9C981,"Guccimaim",0x10512,0x0300000005D9C981,"Guccimaim",0x10512,34299,"Leader of the Pack",0x1,4631,0,0,nil
1/21 11:53:56.988  SPELL_ENERGIZE,0x0300000001B3C240,"Exrobinhood-Frostmourne",0x548,0x0300000001B3C240,"Exrobinhood-Frostmourne",0x548,82716,"Energize",0x8,5,2
1/21 11:53:56.988  SPELL_AURA_APPLIED_DOSE,0xF140C79CA3000002,"GUGU",0x1148,0xF140C79CA3000002,"GUGU",0x1148,19615,"Frenzy Effect",0x1,BUFF,5
1/21 11:53:56.988  SWING_DAMAGE,0xF140C79CA3000002,"GUGU",0x1148,0x0300000005D9C981,"Guccimaim",0x10512,1669,-1,1,0,0,0,1,nil,nil
1/21 11:53:57.273  SWING_DAMAGE,0x0300000005D9C981,"Guccimaim",0x10512,0x0300000001B3C240,"Exrobinhood-Frostmourne",0x548,1170,-1,1,0,0,0,1,nil,nil
1/21 11:53:57.273  SPELL_CAST_SUCCESS,0x0300000001B3C240,"Exrobinhood-Frostmourne",0x548,0x0300000005D70675,"Billionaire",0x511,19386,"Wyvern Sting",0x8
1/21 11:53:57.273  SPELL_ENERGIZE,0x0300000005D9C981,"Guccimaim",0x10512,0x0300000005D9C981,"Guccimaim",0x10512,68285,"Leader of the Pack",0x2,2274,0
1/21 11:53:57.310  SPELL_CAST_FAILED,0x0300000005D70675,"Billionaire",0x511,0x0000000000000000,nil,0x80000000,20473,"Holy Shock",0x2,"Can't do that while stunned"
1/21 11:53:57.493  SPELL_AURA_APPLIED,0x0300000005D9C981,"Guccimaim",0x10512,0x0300000005D9C981,"Guccimaim",0x10512,22812,"Barkskin",0x8,BUFF
1/21 11:53:57.493  SPELL_AURA_APPLIED,0x0300000005D9C981,"Guccimaim",0x10512,0x0300000005D9C981,"Guccimaim",0x10512,63058,"Glyph of Amberskin Protection",0x1,BUFF
1/21 11:53:57.493  SPELL_CAST_SUCCESS,0x0300000005D9C981,"Guccimaim",0x10512,0x0000000000000000,nil,0x80000000,22812,"Barkskin",0x8
1/21 11:53:57.493  SPELL_CAST_FAILED,0x0300000005D70675,"Billionaire",0x511,0x0000000000000000,nil,0x80000000,20473,"Holy Shock",0x2,"Can't do that while stunned"
1/21 11:53:57.772  SPELL_AURA_APPLIED,0xF140C79CA3000002,"GUGU",0x1148,0xF140C79CA3000002,"GUGU",0x1148,54131,"Bloodthirsty",0x1,BUFF
1/21 11:53:57.772  SPELL_AURA_REMOVED,0x0300000005D9C981,"Guccimaim",0x10512,0x0300000005D9C981,"Guccimaim",0x10512,50334,"Berserk",0x1,BUFF
1/21 11:53:57.772  SPELL_AURA_REMOVED,0x0300000005D9C981,"Guccimaim",0x10512,0x0300000005D9C981,"Guccimaim",0x10512,80886,"Primal Madness",0x1,BUFF
1/21 11:53:57.851  SPELL_CAST_FAILED,0x0300000005D70675,"Billionaire",0x511,0x0000000000000000,nil,0x80000000,20473,"Holy Shock",0x2,"Can't do that while stunned"
1/21 11:53:58.314  SPELL_CAST_START,0x030000000219D13A,"Bumblebeex-Frostmourne",0x548,0x0000000000000000,nil,0x80000000,82326,"Divine Light",0x2
1/21 11:53:58.314  SPELL_AURA_APPLIED,0x0300000001B3C240,"Exrobinhood-Frostmourne",0x548,0x0300000005D70675,"Billionaire",0x511,19386,"Wyvern Sting",0x8,DEBUFF
1/21 11:53:58.314  SWING_DAMAGE,0xF140C79CA3000002,"GUGU",0x1148,0x0300000005D9C981,"Guccimaim",0x10512,1368,-1,1,0,0,0,1,nil,nil
1/21 11:53:58.585  SWING_DAMAGE,0x0300000005D9C981,"Guccimaim",0x10512,0x0300000001B3C240,"Exrobinhood-Frostmourne",0x548,562,-1,1,0,0,0,nil,nil,nil
1/21 11:53:58.585  SPELL_AURA_REMOVED,0x030000000219D13A,"Bumblebeex-Frostmourne",0x548,0x0300000005D70675,"Billionaire",0x511,853,"Hammer of Justice",0x2,DEBUFF
1/21 11:53:58.850  SPELL_PERIODIC_ENERGIZE,0xF140C79CA3000002,"GUGU",0x1148,0xF140C79CA3000002,"GUGU",0x1148,54131,"Bloodthirsty",0x1,0,4
1/21 11:53:58.850  SPELL_PERIODIC_HEAL,0xF140C79CA3000002,"GUGU",0x1148,0xF140C79CA3000002,"GUGU",0x1148,54131,"Bloodthirsty",0x1,881,881,0,nil
1/21 11:53:59.081  SPELL_AURA_REFRESH,0xF140C79CA3000002,"GUGU",0x1148,0xF140C79CA3000002,"GUGU",0x1148,54131,"Bloodthirsty",0x1,BUFF
1/21 11:53:59.081  SPELL_ENERGIZE,0x0300000001B3C240,"Exrobinhood-Frostmourne",0x548,0x0300000001B3C240,"Exrobinhood-Frostmourne",0x548,82716,"Energize",0x8,5,2
1/21 11:53:59.311  SPELL_PERIODIC_DAMAGE,0x0300000001B3C240,"Exrobinhood-Frostmourne",0x548,0x0300000005D9C981,"Guccimaim",0x10512,1978,"Serpent Sting",0x8,1125,-1,8,0,0,0,nil,nil,nil
1/21 11:53:59.311  SPELL_AURA_REMOVED,0x0300000001B3C240,"Exrobinhood-Frostmourne",0x548,0x0300000005D9C981,"Guccimaim",0x10512,1978,"Serpent Sting",0x8,DEBUFF
1/21 11:53:59.571  SWING_DAMAGE,0x0300000005D9C981,"Guccimaim",0x10512,0x0300000001B3C240,"Exrobinhood-Frostmourne",0x548,1037,-1,1,0,0,0,1,nil,nil
1/21 11:53:59.830  SWING_DAMAGE,0xF140C79CA3000002,"GUGU",0x1148,0x0300000005D9C981,"Guccimaim",0x10512,683,-1,1,0,0,0,nil,nil,nil
1/21 11:53:59.830  SPELL_PERIODIC_ENERGIZE,0xF140C79CA3000002,"GUGU",0x1148,0xF140C79CA3000002,"GUGU",0x1148,54131,"Bloodthirsty",0x1,0,4
1/21 11:53:59.830  SPELL_PERIODIC_HEAL,0xF140C79CA3000002,"GUGU",0x1148,0xF140C79CA3000002,"GUGU",0x1148,54131,"Bloodthirsty",0x1,881,881,0,nil
1/21 11:54:00.157  SPELL_CAST_FAILED,0x0300000005D70675,"Billionaire",0x511,0x0000000000000000,nil,0x80000000,20473,"Holy Shock",0x2,"Can't do that while asleep"
1/21 11:54:00.347  SWING_DAMAGE,0x0300000005D9C981,"Guccimaim",0x10512,0x0300000001B3C240,"Exrobinhood-Frostmourne",0x548,572,-1,1,0,0,0,nil,nil,nil
1/21 11:54:00.524  SPELL_CAST_FAILED,0x0300000005D70675,"Billionaire",0x511,0x0000000000000000,nil,0x80000000,20473,"Holy Shock",0x2,"Can't do that while asleep"
